event_id,user_id,placing,army_id,army_name
KAxOqGICDF,77XQLWBHQQ,2,O68BVNHb2J,Legionary
KAxOqGICDF,skTlUNxtTd,3,HTyPzmoxpg,Wyrmblade
KAxOqGICDF,B2AK93JFVF,4,kK1j2CaKvq,Phobos Strike Team
KAxOqGICDF,qUbPdIXRkw,5,O68BVNHb2J,Legionary
KAxOqGICDF,Izh4VkShav,6,KW8kBVQRzg,Intercession Squad
KAxOqGICDF,vEKaoxzcbu,7,R4IaYOKArx,Corsair Voidscarred
KAxOqGICDF,BsSqpVRkMq,8,tRd2ijWxXT,Void-Dancer Troupe
KAxOqGICDF,4DMD2WJUBU,9,CIG6dRodID,Gellerpox Infected
KAxOqGICDF,FM6TUTDQT7,10,HMOIAMPQkF,Hunter Clade
KAxOqGICDF,6icKLEBsVk,11,ZyFjHyX7G0,Elucidian Starstriders
KAxOqGICDF,2EHPB49WNA,12,iZGEmAny5r,Novitiates
KAxOqGICDF,0PdqcaOArq,13,g33HjqCsH4,Warp Coven
KAxOqGICDF,VP5J5L14RL,14,KW8kBVQRzg,Intercession Squad
KAxOqGICDF,UdnBQawSaG,15,CIG6dRodID,Gellerpox Infected
KAxOqGICDF,n4GstAORAI,16,HMOIAMPQkF,Hunter Clade
KAxOqGICDF,ZxdkLDR47B,17,oIGBgz0rWT,Ork Kommandos
KAxOqGICDF,OEbK66GoMC,18,HMOIAMPQkF,Hunter Clade
KAxOqGICDF,EuTexqyYqn,19,tRd2ijWxXT,Void-Dancer Troupe
ISNwKIbn91,p8HnXJfXWZ,1,7MZmTkjtvN,Veteran Guardsmen
ISNwKIbn91,ZQyq9bmg5r,2,LT7h2egMXA,Pathfinders
ISNwKIbn91,DuZ0zbTZMr,3,CIG6dRodID,Gellerpox Infected
ISNwKIbn91,4GxSaXbVfl,4,R4IaYOKArx,Corsair Voidscarred
ISNwKIbn91,G1SmPHWK9b,5,KW8kBVQRzg,Intercession Squad
ISNwKIbn91,ocGkwXWX55,6,7MZmTkjtvN,Veteran Guardsmen
ISNwKIbn91,qc48FhkK0n,7,O68BVNHb2J,Legionary
ISNwKIbn91,6HPQD82TM5,8,HTyPzmoxpg,Wyrmblade
ISNwKIbn91,GDjl3YNptK,9,KW8kBVQRzg,Intercession Squad
ISNwKIbn91,YA5B5EF9HP,10,KW8kBVQRzg,Intercession Squad
ISNwKIbn91,of7OM7XY4S,11,R4IaYOKArx,Corsair Voidscarred
ISNwKIbn91,i0L3mGbRdT,12,pU36RuQWCD,Blooded Traitors
ISNwKIbn91,HzX9ajvKxg,13,Zwe3DsZjl9,Tomb World
ISNwKIbn91,4xtbjfijEX,14,HMOIAMPQkF,Hunter Clade
7fHvUL2ulS,dK5kFY9xFh,1,KW8kBVQRzg,Intercession Squad
7fHvUL2ulS,4VynLTsqXL,2,KW8kBVQRzg,Intercession Squad
7fHvUL2ulS,lfoyKM8ssX,3,TQG24C1NEf,Talons of the Emperor
7fHvUL2ulS,A78CY6kHCF,4,pU36RuQWCD,Blooded Traitors
7fHvUL2ulS,BTzOpsojHi,5,3F19iI0Bt3,Death Guard
7fHvUL2ulS,cuQOKZ4ZSG,6,g33HjqCsH4,Warp Coven
7fHvUL2ulS,B3oV0wTqFb,7,KW8kBVQRzg,Intercession Squad
7fHvUL2ulS,oCgrHdFMJf,8,7MZmTkjtvN,Veteran Guardsmen
7fHvUL2ulS,ZHKuomE5RK,9,oIGBgz0rWT,Ork Kommandos
7fHvUL2ulS,84uEhodEoN,10,LT7h2egMXA,Pathfinders
7fHvUL2ulS,fvyW3Qo3s2,11,Zwe3DsZjl9,Tomb World
7fHvUL2ulS,7QKrotEuEM,12,kK1j2CaKvq,Phobos Strike Team
ZHQ7vtzFUX,T47NKPY61Q,1,R4IaYOKArx,Corsair Voidscarred
ZHQ7vtzFUX,uobzoNWPWq,2,KW8kBVQRzg,Intercession Squad
ZHQ7vtzFUX,GWEeMEk4tv,3,tRd2ijWxXT,Void-Dancer Troupe
ZHQ7vtzFUX,FCfHQFEjv4,4,oIGBgz0rWT,Ork Kommandos
ZHQ7vtzFUX,1YM8XX2CHF,5,LT7h2egMXA,Pathfinders
ZHQ7vtzFUX,ONqJTsaD4i,6,O68BVNHb2J,Legionary
ZHQ7vtzFUX,7UM5UN9GDV,7,KW8kBVQRzg,Intercession Squad
ZHQ7vtzFUX,HLjADKvwBY,8,KW8kBVQRzg,Intercession Squad
ZHQ7vtzFUX,bprAkEPNCl,9,iZGEmAny5r,Novitiates
ZHQ7vtzFUX,fTsfDRrX52,10,tRd2ijWxXT,Void-Dancer Troupe
ZHQ7vtzFUX,aWXIIjF8YO,11,HTyPzmoxpg,Wyrmblade
ZHQ7vtzFUX,ukZH8jWiDz,12,iZGEmAny5r,Novitiates
ZHQ7vtzFUX,Wq9f6zMmHk,13,Q2QerOGPJE,Grey Knights
ZHQ7vtzFUX,DTUgU9A3Dl,14,pU36RuQWCD,Blooded Traitors
ZHQ7vtzFUX,fy7PcexHNF,15,Zwe3DsZjl9,Tomb World
sR6zFIkC3i,WiKzP1au8e,1,HMOIAMPQkF,Hunter Clade
sR6zFIkC3i,aJ1QBDZUmM,2,TQG24C1NEf,Talons of the Emperor
sR6zFIkC3i,0MFH3NBLVK,3,kK1j2CaKvq,Phobos Strike Team
sR6zFIkC3i,yH2r7nXxyi,4,Q2QerOGPJE,Grey Knights
sR6zFIkC3i,ND4hAe7nIG,5,dtN8qEq6BG,Hive Fleet
sR6zFIkC3i,N8VuCvQrrC,6,3F19iI0Bt3,Death Guard
n9JJQFdCBD,46V1vIjVHR,1,oIGBgz0rWT,Ork Kommandos
n9JJQFdCBD,JuRXmh10YR,2,tRd2ijWxXT,Void-Dancer Troupe
n9JJQFdCBD,UvCONOMQSR,3,KW8kBVQRzg,Intercession Squad
n9JJQFdCBD,FBMYXJXQG1,4,LT7h2egMXA,Pathfinders
n9JJQFdCBD,N48J72KGHM,5,O68BVNHb2J,Legionary
n9JJQFdCBD,52VY0G6LFX,6,KW8kBVQRzg,Intercession Squad
n9JJQFdCBD,rQfXginNXf,7,oIGBgz0rWT,Ork Kommandos
n9JJQFdCBD,fSdKHAlF0G,8,i6brz7vN9F, Chaos Daemons
n9JJQFdCBD,RW4M2DF35R,9,7MZmTkjtvN,Veteran Guardsmen
n9JJQFdCBD,2BB521HTDF,10,VDpRBmwJeg,Craftworld
LKauzyMfUr,7U82YMoja4,1,7MZmTkjtvN,Veteran Guardsmen
LKauzyMfUr,ZUFfbR357O,2,lOzL6SFTuO,Imperial Navy Breachers
LKauzyMfUr,1vHzHbm30G,3,g33HjqCsH4,Warp Coven
LKauzyMfUr,CWD2TOmRxm,4,HMOIAMPQkF,Hunter Clade
LKauzyMfUr,PD3oaQFVft,5,oIGBgz0rWT,Ork Kommandos
LKauzyMfUr,rhAzHFD00Y,6,LT7h2egMXA,Pathfinders
LKauzyMfUr,JdhF1ChETj,7,KW8kBVQRzg,Intercession Squad
LKauzyMfUr,psmf8I4OQ8,8,oIGBgz0rWT,Ork Kommandos
LKauzyMfUr,kJyJ5BvgJI,9,dtN8qEq6BG,Hive Fleet
LKauzyMfUr,Y8WV5BX6EH,10,7MZmTkjtvN,Veteran Guardsmen
LKauzyMfUr,9bMOua66LC,11,iZGEmAny5r,Novitiates
LKauzyMfUr,W3OCSGHIbP,12,KW8kBVQRzg,Intercession Squad
LKauzyMfUr,CV8putjBWF,13,O68BVNHb2J,Legionary
LKauzyMfUr,HgBQ11TJhm,14,LT7h2egMXA,Pathfinders
LKauzyMfUr,ojGuArpy3k,15,7MZmTkjtvN,Veteran Guardsmen
LKauzyMfUr,N9xThmSgD3,16,R4IaYOKArx,Corsair Voidscarred
LKauzyMfUr,kedVEM9jEm,17,KW8kBVQRzg,Intercession Squad
LKauzyMfUr,kMr84vEGB1,18,HTyPzmoxpg,Wyrmblade
LKauzyMfUr,nvB9ciR8Mo,19,oIGBgz0rWT,Ork Kommandos
LKauzyMfUr,FHgJFz6eU3,20,7MZmTkjtvN,Veteran Guardsmen
LKauzyMfUr,eYoqZ8zMqm,21,LT7h2egMXA,Pathfinders
LKauzyMfUr,VFLEB0o8rf,22,iZGEmAny5r,Novitiates
LKauzyMfUr,AA3ZyPBBEl,23,O68BVNHb2J,Legionary
LKauzyMfUr,1FmCZQgyLW,24,AExj8uVgXB,Chaos Daemons
LKauzyMfUr,mpBEwflUJN,25,CIG6dRodID,Gellerpox Infected
LKauzyMfUr,yhfeGfuCoa,26,iZGEmAny5r,Novitiates
LKauzyMfUr,1VvxGBNSdH,27,O68BVNHb2J,Legionary
LKauzyMfUr,YUitUYQ9n7,28,7MZmTkjtvN,Veteran Guardsmen
LKauzyMfUr,tHI402Vi5n,29,R4IaYOKArx,Corsair Voidscarred
LKauzyMfUr,uSnr4dS9KF,30,KW8kBVQRzg,Intercession Squad
LKauzyMfUr,zBJ4AMyb2p,31,R4IaYOKArx,Corsair Voidscarred
LKauzyMfUr,5dfUvXod4p,32,O68BVNHb2J,Legionary
LKauzyMfUr,VG0xScLNKP,33,KW8kBVQRzg,Intercession Squad
LKauzyMfUr,VFXPJZ2imu,34,tRd2ijWxXT,Void-Dancer Troupe
LKauzyMfUr,5ST6y0h4st,35,LT7h2egMXA,Pathfinders
LKauzyMfUr,KN6CwGrwHH,36,O68BVNHb2J,Legionary
LKauzyMfUr,rzpqcCvdTh,37,oIGBgz0rWT,Ork Kommandos
LKauzyMfUr,RK3EqAC2jC,38,LT7h2egMXA,Pathfinders
LKauzyMfUr,p9TfMzNxAX,39,HMOIAMPQkF,Hunter Clade
LKauzyMfUr,sXcX7fPclU,40,oIGBgz0rWT,Ork Kommandos
LKauzyMfUr,VweAxQcUKq,41,HMOIAMPQkF,Hunter Clade
LKauzyMfUr,rTtxQUmKJu,42,oIGBgz0rWT,Ork Kommandos
LKauzyMfUr,vpgdFvKzFW,43,HTyPzmoxpg,Wyrmblade
LKauzyMfUr,LciknFXa1d,44,O68BVNHb2J,Legionary
LKauzyMfUr,gAXzvueVzF,45,3F19iI0Bt3,Death Guard
LKauzyMfUr,uOmDO9mLcX,46,HMOIAMPQkF,Hunter Clade
LKauzyMfUr,PVCrGKkSZS,47,R4IaYOKArx,Corsair Voidscarred
LKauzyMfUr,EmEz9c8LHh,48,oIGBgz0rWT,Ork Kommandos
LKauzyMfUr,vKJAr0WxTI,49,KW8kBVQRzg,Intercession Squad
LKauzyMfUr,PJfn52qQU1,50,oIGBgz0rWT,Ork Kommandos
LKauzyMfUr,iH2YRXPXkx,51,kK1j2CaKvq,Phobos Strike Team
LKauzyMfUr,ohqnLSrOQG,52,HMOIAMPQkF,Hunter Clade
LKauzyMfUr,lJiKGU0tLJ,53,LT7h2egMXA,Pathfinders
LKauzyMfUr,i3GEptHFbn,54,g33HjqCsH4,Warp Coven
LKauzyMfUr,aHvACyEHAb,55,tRd2ijWxXT,Void-Dancer Troupe
LWMxM123E8,vEKaoxzcbu,1,R4IaYOKArx,Corsair Voidscarred
LWMxM123E8,Sjhb2yH8y1,2,oIGBgz0rWT,Ork Kommandos
LWMxM123E8,hOt6MspMxK,3,O68BVNHb2J,Legionary
LWMxM123E8,GKEYYWPMVE,4,pU36RuQWCD,Blooded Traitors
LWMxM123E8,4DMD2WJUBU,5,CIG6dRodID,Gellerpox Infected
LWMxM123E8,qLEbHDiUKw,6,ZtYQzUFC68,Adeptus Mechanicus
LWMxM123E8,HKniGzQD7g,7,R4IaYOKArx,Corsair Voidscarred
LWMxM123E8,LnsFr6heMM,8,LT7h2egMXA,Pathfinders
LWMxM123E8,Pc2A2yFzQg,9,LT7h2egMXA,Pathfinders
LWMxM123E8,EzHhGDVFdM,10,O68BVNHb2J,Legionary
G7QZFOuOa6,a9coB4irYC,1,R4IaYOKArx,Corsair Voidscarred
G7QZFOuOa6,Uc3V859bXe,2,KW8kBVQRzg,Intercession Squad
G7QZFOuOa6,yqZakqrnDZ,3,KW8kBVQRzg,Intercession Squad
G7QZFOuOa6,VoftmiM55k,4,7MZmTkjtvN,Veteran Guardsmen
G7QZFOuOa6,PosEx5laFm,5,O68BVNHb2J,Legionary
G7QZFOuOa6,kMEddNj9x1,6,LT7h2egMXA,Pathfinders
Eel1RPLJww,mbOzMaGDHq,1,7MZmTkjtvN,Veteran Guardsmen
Eel1RPLJww,cPpVoZDUid,2,HTyPzmoxpg,Wyrmblade
Eel1RPLJww,7o9OS3R2ov,3,R4IaYOKArx,Corsair Voidscarred
Eel1RPLJww,myPthg2lKx,4,O68BVNHb2J,Legionary
Eel1RPLJww,fa8YEEeFy4,5,7MZmTkjtvN,Veteran Guardsmen
Eel1RPLJww,lvjrExGFNx,6,LT7h2egMXA,Pathfinders
Eel1RPLJww,1K4NX9EMT2,7,HMOIAMPQkF,Hunter Clade
Eel1RPLJww,Aj5glfKfSb,8,oIGBgz0rWT,Ork Kommandos
Eel1RPLJww,qruoAZU2Ys,9,R4IaYOKArx,Corsair Voidscarred
Eel1RPLJww,P3hhDcwtYH,10,KW8kBVQRzg,Intercession Squad
Eel1RPLJww,KlF8uEaCMx,11,g33HjqCsH4,Warp Coven
Eel1RPLJww,Q0lp55DYgA,12,TQG24C1NEf,Talons of the Emperor
Eel1RPLJww,VgikwvtQye,13,O68BVNHb2J,Legionary
Eel1RPLJww,Sxty7Cjarh,14,iZGEmAny5r,Novitiates
Eel1RPLJww,1HCYdVwlwY,15,TQG24C1NEf,Talons of the Emperor
Eel1RPLJww,dvFLZ7uD7E,16,R4IaYOKArx,Corsair Voidscarred
Eel1RPLJww,SwuytvL1Uj,17,KW8kBVQRzg,Intercession Squad
Eel1RPLJww,DEJUMR9PU5,18,KW8kBVQRzg,Intercession Squad
Eel1RPLJww,QQ2NYLL2NJ,19,N2uSbuLvN0,Space Marine
Eel1RPLJww,Q6X25WF2PP,20,kK1j2CaKvq,Phobos Strike Team
MzwC6Sbwbb,UOIedNwuip,1,R4IaYOKArx,Corsair Voidscarred
MzwC6Sbwbb,v48NvqWh2A,2,CIG6dRodID,Gellerpox Infected
MzwC6Sbwbb,DlgCFS39tx,3,HTyPzmoxpg,Wyrmblade
MzwC6Sbwbb,AkiV9413Hf,4,HMOIAMPQkF,Hunter Clade
MzwC6Sbwbb,fClIpUhxBm,5,KW8kBVQRzg,Intercession Squad
MzwC6Sbwbb,GKVI6gbLR3,6,R4IaYOKArx,Corsair Voidscarred
A19l1RZ3a7,vyccgKuiFz,1,KW8kBVQRzg,Intercession Squad
A19l1RZ3a7,g6JwfqkFYq,2,O68BVNHb2J,Legionary
A19l1RZ3a7,xXsT6m2XLd,3,tRd2ijWxXT,Void-Dancer Troupe
A19l1RZ3a7,1708Ldmct9,4,kK1j2CaKvq,Phobos Strike Team
A19l1RZ3a7,AXmkZUeCOo,5,oIGBgz0rWT,Ork Kommandos
A19l1RZ3a7,WB2hMWei8Q,6,oIGBgz0rWT,Ork Kommandos
Y78WOTpDnA,BX79MV7DRU,1,O68BVNHb2J,Legionary
Y78WOTpDnA,MBQNXAP0RG,2,MSTJ1GgE2I,Starstriders
Y78WOTpDnA,7K6HyLXaHN,3,CIG6dRodID,Gellerpox Infected
Y78WOTpDnA,3V3XU21L4M,4,lOzL6SFTuO,Imperial Navy Breachers
Y78WOTpDnA,cHSs9LpZTl,5,KW8kBVQRzg,Intercession Squad
Y78WOTpDnA,CY7tGWQzTM,6,7MZmTkjtvN,Veteran Guardsmen
Y78WOTpDnA,txSJBJuzos,7,TQG24C1NEf,Talons of the Emperor
Y78WOTpDnA,o3sV2CJJ8Y,8,vcUYhWDTDU,Chaos Daemons
Y78WOTpDnA,LM70yabg0E,9,O68BVNHb2J,Legionary
Y78WOTpDnA,ODFGqVZ5rj,10,O68BVNHb2J,Legionary
Y78WOTpDnA,h0lZbUScOD,11,KW8kBVQRzg,Intercession Squad
Y78WOTpDnA,T5uDKvirR6,12,VDpRBmwJeg,Craftworld
Y78WOTpDnA,fAlvJgeFrR,13,kK1j2CaKvq,Phobos Strike Team
Y78WOTpDnA,aJtCz3wcaV,14,kK1j2CaKvq,Phobos Strike Team
3lW38LAZkL,A6TcXovkxX,1,LT7h2egMXA,Pathfinders
3lW38LAZkL,NjaAqzC1co,2,KW8kBVQRzg,Intercession Squad
3lW38LAZkL,5Fu3JwfmeV,3,KW8kBVQRzg,Intercession Squad
3lW38LAZkL,HBYlSkq0nS,4,lOzL6SFTuO,Imperial Navy Breachers
3lW38LAZkL,CyzCemqw3N,5,udcWHTxEOX,The Gellerpox
3lW38LAZkL,lwjEsZspMa,6,7MZmTkjtvN,Veteran Guardsmen
3lW38LAZkL,bEPzJDjcLc,7,iZGEmAny5r,Novitiates
3lW38LAZkL,LJtoYUSKRd,8,7MZmTkjtvN,Veteran Guardsmen
N2kb91BlKy,y1CCD2U3XV,1,3F19iI0Bt3,Death Guard
N2kb91BlKy,Exa5Kq69xp,2,kK1j2CaKvq,Phobos Strike Team
N2kb91BlKy,NZAgwCdQnJ,3,KW8kBVQRzg,Intercession Squad
N2kb91BlKy,3EmEzwAAGu,4,KW8kBVQRzg,Intercession Squad
N2kb91BlKy,QcvFeLOIn9,5,HMOIAMPQkF,Hunter Clade
N2kb91BlKy,5V02Gr0qEB,6,HMOIAMPQkF,Hunter Clade
MLQuqH2I0x,UuMrcMDogE,1,tRd2ijWxXT,Void-Dancer Troupe
MLQuqH2I0x,BMkGCDUZpS,2,udcWHTxEOX,The Gellerpox
MLQuqH2I0x,4I0DPRJao2,3,HMOIAMPQkF,Hunter Clade
MLQuqH2I0x,iBtPgpfcFg,4,tRd2ijWxXT,Void-Dancer Troupe
MLQuqH2I0x,Q20CQ626PR,5,O68BVNHb2J,Legionary
MLQuqH2I0x,GJ07KKEX72,6,O68BVNHb2J,Legionary
MLQuqH2I0x,bRUa6Vs0Lz,7,iZGEmAny5r,Novitiates
MLQuqH2I0x,okwKoZa6nZ,8,HMOIAMPQkF,Hunter Clade
MLQuqH2I0x,KTYLFRB3JL,9,5hyGpBvAJL,Cadre Mercenary
MLQuqH2I0x,Ob9Ng4DgIb,10,tt0dDf3Adz,Kroot Mercenaries
mAa5Rh20Xp,hHYEbcoi6Y,1,CIG6dRodID,Gellerpox Infected
mAa5Rh20Xp,ftCD3v1L32,2,7MZmTkjtvN,Veteran Guardsmen
mAa5Rh20Xp,lFXa2J9Rtw,3,KW8kBVQRzg,Intercession Squad
mAa5Rh20Xp,gJvGnXrjsP,4,lOzL6SFTuO,Imperial Navy Breachers
mAa5Rh20Xp,o3RMwB53vQ,5,R4IaYOKArx,Corsair Voidscarred
mAa5Rh20Xp,RrWpdAbazo,6,iZGEmAny5r,Novitiates
mAa5Rh20Xp,HBLLBJAKX3,7,lOzL6SFTuO,Imperial Navy Breachers
mAa5Rh20Xp,KtJV3WBOtc,8,O68BVNHb2J,Legionary
mAa5Rh20Xp,JkB7jy36bh,9,O68BVNHb2J,Legionary
mAa5Rh20Xp,ikbYgd8vws,10,O68BVNHb2J,Legionary
mAa5Rh20Xp,zhPCGvywOO,11,oIGBgz0rWT,Ork Kommandos
mAa5Rh20Xp,0L6R5zGd1r,12,O68BVNHb2J,Legionary
mAa5Rh20Xp,ifdVxJz8J8,13,O68BVNHb2J,Legionary
mAa5Rh20Xp,cMWJfGkpcu,14,oIGBgz0rWT,Ork Kommandos
mAa5Rh20Xp,LLMBQTRQ39,15,YHDcQGGxCo,Imperial Guard
mAa5Rh20Xp,nOXpPlt99M,16,kK1j2CaKvq,Phobos Strike Team
02SYmxQUk3,S95EhFDewB,1,6UfduIMuqa,Navis Breachers
02SYmxQUk3,NpkqErbhCF,2,dtN8qEq6BG,Hive Fleet
02SYmxQUk3,ogOCK1zB4J,3,KW8kBVQRzg,Intercession Squad
02SYmxQUk3,6hfti4aiSQ,4,KW8kBVQRzg,Intercession Squad
02SYmxQUk3,AXF0xqSinb,5,6UfduIMuqa,Navis Breachers
02SYmxQUk3,Z2dYFTwimR,6,O68BVNHb2J,Legionary
02SYmxQUk3,LB3MQ7VKN9,7,KW8kBVQRzg,Intercession Squad
02SYmxQUk3,swgVgTL968,8,oIGBgz0rWT,Ork Kommandos
02SYmxQUk3,0kDIjFblMj,9,tt0dDf3Adz,Kroot Mercenaries
02SYmxQUk3,FNKkNkQHHC,10,KW8kBVQRzg,Intercession Squad
02SYmxQUk3,fRlkkuGT1u,11,HTyPzmoxpg,Wyrmblade
02SYmxQUk3,uYy6LObFmE,12,N2uSbuLvN0,Space Marine
02SYmxQUk3,kc67tsUe4y,13,O68BVNHb2J,Legionary
02SYmxQUk3,8ida1rEz3m,14,R4IaYOKArx,Corsair Voidscarred
ujCw42I7Gn,lKYFEUtZDY,1,O68BVNHb2J,Legionary
ujCw42I7Gn,c03CuE4RpG,2,oIGBgz0rWT,Ork Kommandos
ujCw42I7Gn,9BZmhnGveR,3,KW8kBVQRzg,Intercession Squad
ujCw42I7Gn,CQgHzi34fq,4,LT7h2egMXA,Pathfinders
ujCw42I7Gn,T6BDGXI4fA,5,tRd2ijWxXT,Void-Dancer Troupe
ujCw42I7Gn,cVkbTARoDV,6,ZyFjHyX7G0,Elucidian Starstriders
ujCw42I7Gn,YPR1HYK2U6,7,oIGBgz0rWT,Ork Kommandos
ujCw42I7Gn,tQyVe8oPPu,8,7MZmTkjtvN,Veteran Guardsmen
CnEzPJU29X,YA5B5EF9HP,1,HMOIAMPQkF,Hunter Clade
CnEzPJU29X,sus7pZCQ9s,2,KW8kBVQRzg,Intercession Squad
CnEzPJU29X,ZQyq9bmg5r,3,LT7h2egMXA,Pathfinders
CnEzPJU29X,KWQBJrf081,4,LT7h2egMXA,Pathfinders
CnEzPJU29X,4GxSaXbVfl,5,R4IaYOKArx,Corsair Voidscarred
CnEzPJU29X,6HPQD82TM5,6,HTyPzmoxpg,Wyrmblade
CnEzPJU29X,DuZ0zbTZMr,7,HTyPzmoxpg,Wyrmblade
CnEzPJU29X,rwpY20MDbW,8,HQwaKYxl4M,Ecclesiarchy
CnEzPJU29X,G1SmPHWK9b,9,KW8kBVQRzg,Intercession Squad
CnEzPJU29X,q2eUNqVQvw,10,O68BVNHb2J,Legionary
lFVnQ1zmS1,VC8CRJ80HP,1,HMOIAMPQkF,Hunter Clade
lFVnQ1zmS1,QsEIZHTHGs,2,3F19iI0Bt3,Death Guard
lFVnQ1zmS1,qlmq4qry2w,3,O68BVNHb2J,Legionary
lFVnQ1zmS1,oObgRQTGFx,4,iZGEmAny5r,Novitiates
lFVnQ1zmS1,EgjLAgMw12,5,dtN8qEq6BG,Hive Fleet
lFVnQ1zmS1,lFFfwD4u2r,6,udcWHTxEOX,The Gellerpox
lFVnQ1zmS1,ci38i4EDg8,7,HTyPzmoxpg,Wyrmblade
lFVnQ1zmS1,nNFBc4seZ0,8,R4IaYOKArx,Corsair Voidscarred
lFVnQ1zmS1,OGkDToYCu4,9,iZGEmAny5r,Novitiates
kleiOOsaQ0,7U82YMoja4,1,7MZmTkjtvN,Veteran Guardsmen
kleiOOsaQ0,ZUFfbR357O,2,6UfduIMuqa,Navis Breachers
kleiOOsaQ0,rhAzHFD00Y,3,LT7h2egMXA,Pathfinders
kleiOOsaQ0,CWD2TOmRxm,4,HMOIAMPQkF,Hunter Clade
kleiOOsaQ0,JdhF1ChETj,5,KW8kBVQRzg,Intercession Squad
kleiOOsaQ0,PD3oaQFVft,6,oIGBgz0rWT,Ork Kommandos
kleiOOsaQ0,psmf8I4OQ8,7,oIGBgz0rWT,Ork Kommandos
kleiOOsaQ0,1vHzHbm30G,8,g33HjqCsH4,Warp Coven
jfWQgzUtX5,B2AK93JFVF,1,kK1j2CaKvq,Phobos Strike Team
jfWQgzUtX5,4DMD2WJUBU,2,CIG6dRodID,Gellerpox Infected
jfWQgzUtX5,BsSqpVRkMq,3,tRd2ijWxXT,Void-Dancer Troupe
jfWQgzUtX5,CIirYeoDlB,4,MSTJ1GgE2I,Starstriders
jfWQgzUtX5,skTlUNxtTd,5,6UfduIMuqa,Navis Breachers
jfWQgzUtX5,77XQLWBHQQ,6,O68BVNHb2J,Legionary
jfWQgzUtX5,qUbPdIXRkw,7,O68BVNHb2J,Legionary
jfWQgzUtX5,HKniGzQD7g,8,R4IaYOKArx,Corsair Voidscarred
jfWQgzUtX5,7ddaLIdnBd,9,g33HjqCsH4,Warp Coven
jfWQgzUtX5,6icKLEBsVk,10,KW8kBVQRzg,Intercession Squad
jfWQgzUtX5,vEKaoxzcbu,11,R4IaYOKArx,Corsair Voidscarred
jfWQgzUtX5,Sjhb2yH8y1,12,oIGBgz0rWT,Ork Kommandos
jfWQgzUtX5,0PdqcaOArq,13,g33HjqCsH4,Warp Coven
jfWQgzUtX5,ZxdkLDR47B,14,KW8kBVQRzg,Intercession Squad
jfWQgzUtX5,ZqJz7pKCiB,15,HMOIAMPQkF,Hunter Clade
jfWQgzUtX5,2EHPB49WNA,16,iZGEmAny5r,Novitiates
jfWQgzUtX5,FGEy5E5cfE,17,pU36RuQWCD,Blooded Traitors
jfWQgzUtX5,Izh4VkShav,18,R4IaYOKArx,Corsair Voidscarred
jfWQgzUtX5,J6KXDDRDYB,19,CIG6dRodID,Gellerpox Infected
jfWQgzUtX5,18Y2FGTU97,20,g33HjqCsH4,Warp Coven
jfWQgzUtX5,EUHIGUJxfU,21,TQG24C1NEf,Talons of the Emperor
jfWQgzUtX5,q7wFewZ48Z,22,LT7h2egMXA,Pathfinders
jfWQgzUtX5,Geo3qm0YQB,23,6UfduIMuqa,Navis Breachers
LZgj7ttOi8,NEF3L5CRB9,1,KW8kBVQRzg,Intercession Squad
LZgj7ttOi8,9QQGRMh7ZZ,2,7MZmTkjtvN,Veteran Guardsmen
LZgj7ttOi8,H2GKuL3D6t,3,tRd2ijWxXT,Void-Dancer Troupe
LZgj7ttOi8,lQNmimxxZM,4,LT7h2egMXA,Pathfinders
LZgj7ttOi8,EU5H7PPKFX,5,KW8kBVQRzg,Intercession Squad
LZgj7ttOi8,GT9UM4TF0W,6,LT7h2egMXA,Pathfinders
LZgj7ttOi8,8pqsISZOhf,7,LT7h2egMXA,Pathfinders
LZgj7ttOi8,xhzwId2YZ7,8,KW8kBVQRzg,Intercession Squad
LZgj7ttOi8,R8H4JMLF69,9,lOzL6SFTuO,Imperial Navy Breachers
LZgj7ttOi8,LNzQ2IC5ja,10,HMOIAMPQkF,Hunter Clade
LZgj7ttOi8,v98VE01hcS,11,O68BVNHb2J,Legionary
LZgj7ttOi8,680LQ5MngK,12,R4IaYOKArx,Corsair Voidscarred
LZgj7ttOi8,Asraaf6RnI,13,7MZmTkjtvN,Veteran Guardsmen
LZgj7ttOi8,ZX1uCYI1V2,14,O68BVNHb2J,Legionary
LZgj7ttOi8,h2PyoGs0Fw,15,KW8kBVQRzg,Intercession Squad
LZgj7ttOi8,l3oHfGCnuq,16,KW8kBVQRzg,Intercession Squad
LZgj7ttOi8,RjlaQggGr1,17,HMOIAMPQkF,Hunter Clade
LZgj7ttOi8,XAcIp4KBwr,18,CIG6dRodID,Gellerpox Infected
LZgj7ttOi8,KOpzfJ1CAr,19,O68BVNHb2J,Legionary
LZgj7ttOi8,pFvAGy6Rh4,20,O68BVNHb2J,Legionary
LZgj7ttOi8,K1Zl5bRusB,21,KW8kBVQRzg,Intercession Squad
LZgj7ttOi8,J93UYJ46T2,22,O68BVNHb2J,Legionary
LZgj7ttOi8,0xlPvBqgDc,23,O68BVNHb2J,Legionary
LZgj7ttOi8,3Ro2phirpU,24,O68BVNHb2J,Legionary
LZgj7ttOi8,HZ2DhLYqV1,25,HTyPzmoxpg,Wyrmblade
LZgj7ttOi8,070B02PUYQ,26,7MZmTkjtvN,Veteran Guardsmen
LZgj7ttOi8,ToEtnUvHsd,27,lOzL6SFTuO,Imperial Navy Breachers
